Topic,TrecID,UUID,target_hostname,Score
good dish detergent,clueweb12-1017wb-15-10661,6f099251-e01f-5ca4-b1b1-b01e864617e9,www.bonami.com,822.4886
good dish detergent,clueweb12-1021wb-10-12229,bef8a07f-d6da-59ff-ae5d-2a77fa3877c0,www.bonami.com,822.24615
good dish detergent,clueweb12-1020wb-93-14346,3f86414b-58eb-5e06-a805-017d3c2db284,www.bonami.com,822.0587
good dish detergent,clueweb12-1020wb-93-14345,3eefcbd1-7e72-550a-ba34-f1b4c051dcf6,www.bonami.com,821.6406
good dish detergent,clueweb12-1020wb-15-08160,037a0925-6a32-59e0-a645-a82365b09213,www.bonami.com,821.5645
good dish detergent,clueweb12-1017wb-79-12173,29d1f007-6915-51cd-8a29-3fca13e11119,www.bonami.com,821.5645
good dish detergent,clueweb12-1016wb-13-12381,38fd10df-5bc2-512b-8e21-5fb3b6473910,www.bonami.com,821.2383
good dish detergent,clueweb12-1020wb-15-08161,ca393cab-2fd1-5d64-b3ff-72e98aa0ebb0,www.bonami.com,821.1107
good dish detergent,clueweb12-1017wb-65-12473,ba053e92-b899-5b67-a59c-b3cf1a45f063,www.bonami.com,820.3521
good dish detergent,clueweb12-1020wb-15-08159,285c0794-b09d-5cd2-a449-739b7e78d9d9,www.bonami.com,819.9318
good city live,clueweb12-1313wb-32-17418,c195f14f-508b-5a44-af4e-2466c8cf6544,www.good.is,1178.6938
good city live,clueweb12-0200wb-97-19867,80dc7ed0-9a24-5b8f-aa31-42af6bc1806c,www.good.is,996.0961
good city live,clueweb12-1300tw-27-03956,9cbe2a34-b5eb-5781-8d87-7a5a39db458c,www.good.is,926.5292
good city live,clueweb12-1810wb-45-07966,9e12b992-cfcc-5be3-8b71-7f9cb71492f5,www.thegoodcity.com,1163.7576
good city live,clueweb12-1809wb-76-06144,744e8dea-d4d3-5dbc-9591-8e61adba8c9f,www.thegoodcity.com,1091.3491
good city live,clueweb12-1809wb-15-00472,85baca6d-85e0-55d4-a38e-bb2a57866a10,www.thegoodcity.com,1072.9364
good city live,clueweb12-1811wb-53-20879,ffb824e8-0abe-57ef-8695-8e4f701091e7,www.thegoodcity.com,1072.3635
good city live,clueweb12-1810wb-21-12698,6bab084d-4510-5b7e-94aa-8d803db5ae9b,www.thegoodcity.com,1071.6404
good city live,clueweb12-1810wb-32-14626,a00ea89c-7e2a-5177-a0d8-972b89ce74b2,www.thegoodcity.com,1071.1877
good city live,clueweb12-1809wb-37-09276,2cadb0c8-6d2d-58cf-bc3d-c2be48d5142f,www.thegoodcity.com,1042.9834
good city live,clueweb12-1809wb-37-09275,8e2f682a-5acf-58a6-b41a-72cd518a9d20,www.thegoodcity.com,1039.1079
good city live,clueweb12-1810wb-63-03540,04e6f12f-b641-5aa0-942c-461e7f5f679b,www.thegoodcity.com,1033.4235
good city live,clueweb12-1811wb-26-27152,0afe0170-c4b9-599d-ad04-d390b935a2e4,www.thegoodcity.com,1030.2379
good city live,clueweb12-1812wb-15-22526,1dd68d8d-651b-538b-9d9c-82275f26bfb6,www.thegoodcity.com,1029.8787
good city live,clueweb12-1809wb-37-09273,eff24358-aa39-5e60-889e-334e27d85436,www.thegoodcity.com,1024.4724
good city live,clueweb12-1811wb-83-25974,c9e45a12-f061-5c1a-9ab7-38990256fa04,www.thegoodcity.com,1024.2944
good city live,clueweb12-1810wb-32-14612,fd2456d1-cfe7-5184-bdd2-3feab2c08f3c,www.thegoodcity.com,1024.1123
good city live,clueweb12-1811wb-33-17170,3696d239-9207-5bee-9591-1849a22894f7,www.thegoodcity.com,1023.11456
good city live,clueweb12-1811wb-96-23178,63cb516c-923e-5fdb-9017-720116413ea2,www.thegoodcity.com,1022.6466
good city live,clueweb12-1809wb-29-27677,38071d5d-3246-51eb-9864-8074e13321cc,www.thegoodcity.com,1022.1981
good city live,clueweb12-1809wb-09-22303,3e0dbf6d-9ff0-5263-a482-748952807af3,www.thegoodcity.com,1022.1949
good city live,clueweb12-1811wb-83-25971,c9d6370e-3b28-5959-8506-a16a53c5aa93,www.thegoodcity.com,1017.15533
good city live,clueweb12-1811wb-67-01073,d95bd3b4-c7db-59ba-8490-0d0599015281,www.thegoodcity.com,1016.93506
good city live,clueweb12-1811wb-24-02218,042e2819-eb0c-5870-a217-ff32dd552c45,www.thegoodcity.com,1014.2677
good city live,clueweb12-1809wb-37-09274,fdf2bda9-488c-58c0-85ce-0a4dafc77695,www.thegoodcity.com,1012.4967
good city live,clueweb12-1810wb-45-07968,524244df-1c01-5013-8299-bacefeb68a46,www.thegoodcity.com,1009.71765
good city live,clueweb12-1810wb-63-03539,765f1a77-a007-59b1-ab6b-4223b7897b80,www.thegoodcity.com,1004.7363
good city live,clueweb12-1811wb-62-29621,076f42fd-77be-517e-9c0d-5c69bcbd2070,www.thegoodcity.com,1003.0918
good city live,clueweb12-1811wb-54-24529,5fb304bf-f844-57fd-9b03-fbaa5c1236ba,www.thegoodcity.com,1001.7592
good city live,clueweb12-1811wb-62-29622,f3b66312-1259-56f9-b8f9-3be338088f27,www.thegoodcity.com,1000.88165
good city live,clueweb12-1811wb-26-27153,2a8282ee-f086-5e50-926a-fb905f3bf25b,www.thegoodcity.com,997.6932
good city live,clueweb12-1809wb-34-02726,d82ee1ff-83fb-54d3-bc23-0a89cbb4788b,www.thegoodcity.com,996.9122
good city live,clueweb12-1810wb-32-14621,7c7c7501-6653-5ce2-a09a-8ddc22673ae9,www.thegoodcity.com,992.807
good city live,clueweb12-1809wb-37-09278,ff57f341-d540-5700-8e12-83c4df16243d,www.thegoodcity.com,990.57104
good city live,clueweb12-1809wb-29-27678,34f0326f-a16a-598f-b352-4020dc7dd362,www.thegoodcity.com,989.5108
good city live,clueweb12-1810wb-24-20084,a4134302-b1a2-5e02-973b-ccc152d98fbb,www.thegoodcity.com,983.95917
good city live,clueweb12-1809wb-66-00535,ad6bc946-b052-594f-85cf-19327bc9d91e,www.thegoodcity.com,966.9915
good city live,clueweb12-1811wb-02-07051,667ebea1-71f5-5dec-9b17-289c2c2ed268,www.thegoodcity.com,964.01996
good city live,clueweb12-1809wb-37-09281,45a34641-ea42-5dd9-8267-c0cc23009cc0,www.thegoodcity.com,961.8428
good city live,clueweb12-1810wb-21-12680,9d7e5330-6e00-5fc4-bb62-c821ae807d94,www.thegoodcity.com,960.69324
good city live,clueweb12-1811wb-49-13989,6e5cd74f-c74a-5007-9fd0-ceb1be426e1a,www.thegoodcity.com,960.154
good city live,clueweb12-1811wb-49-13993,5864e594-d7ae-5dc3-bddf-309bd8fe3c71,www.thegoodcity.com,953.1936
good city live,clueweb12-1811wb-24-02220,c6422f3c-3466-5d11-bf42-80ba5cae31df,www.thegoodcity.com,950.68567
good city live,clueweb12-1812wb-19-21076,9d71e1da-57d7-5ded-9ffc-3f7c21e82107,www.thegoodcity.com,949.151
good city live,clueweb12-1809wb-67-15429,38eb5e6d-db57-5a81-9360-fca7d7f5e014,www.thegoodcity.com,947.40814
good city live,clueweb12-1812wb-28-05026,62d281d2-923b-5ac5-8c1f-4a2b4d3b5544,www.thegoodcity.com,941.4258
good city live,clueweb12-1812wb-19-21074,06d97b3f-e0b0-5e8a-9a47-18d8f221552a,www.thegoodcity.com,934.8911
good city live,clueweb12-1812wb-28-05028,a8690539-794c-5f81-a0f3-24784884479d,www.thegoodcity.com,929.9738
good city live,clueweb12-1811wb-02-07053,8a5a1306-233a-56d3-abec-96eb01ef09a6,www.thegoodcity.com,926.79504
good city live,clueweb12-1411wb-73-10922,2dba41be-eb09-532f-bd45-7367d7038c49,www.shopdma.org,1153.2378
good city live,clueweb12-0915wb-31-10843,8a6b9bcc-3047-5d82-b45a-8e917e82e661,www.charlotteviewpoint.org,1035.7568
good city live,clueweb12-0710wb-39-01408,f2bb526b-c716-5975-8547-dd5f148ad4a5,live.c40cities.org,1028.7997
good city live,clueweb12-1713wb-78-03159,37bd98e5-1b8c-5e7b-804e-c1467c26352e,live.c40cities.org,1026.6417
good city live,clueweb12-1713wb-78-03149,b3cb9a94-2bcc-5871-ae1e-d854f6e44d52,live.c40cities.org,1025.8427
good city live,clueweb12-0711wb-60-27574,49420040-51c8-559e-b1c3-42a24bfd38db,live.c40cities.org,1019.10803
good city live,clueweb12-1713wb-78-03158,f7365786-2666-5d08-8aaf-0aa0aec28209,live.c40cities.org,1012.4019
good city live,clueweb12-1713wb-79-26045,1ac07485-6ef7-51cc-9f13-895b2b086254,live.c40cities.org,1003.61597
good city live,clueweb12-1713wb-76-12319,f5987679-8f0c-5464-bcb2-cc36354236b3,live.c40cities.org,1002.21466
good city live,clueweb12-1713wb-79-26047,2f29ab2c-b7b0-5c15-a1d8-a2a82a03254e,live.c40cities.org,1000.0994
good city live,clueweb12-1713wb-76-12317,af702c82-6094-57b5-b590-917a16e0201f,live.c40cities.org,998.82
good city live,clueweb12-0711wb-77-19318,270a91cf-88f2-5b51-8977-8b85fc078956,live.c40cities.org,998.8006
good city live,clueweb12-1713wb-79-26050,a481a8c9-fbe5-5086-aa39-185681457af4,live.c40cities.org,997.7476
good city live,clueweb12-0711wb-71-02832,3cb5c7d2-c673-554b-b73d-670742c51b0a,live.c40cities.org,997.08966
good city live,clueweb12-0711wb-90-16014,0e2585a9-63bc-5130-b5d0-bf4ad5422f25,live.c40cities.org,994.757
good city live,clueweb12-0711wb-71-02834,771cccbb-d557-5658-be0e-567173f96f60,live.c40cities.org,990.0328
good city live,clueweb12-0711wb-77-19322,90774ed7-5fe5-5a42-b8d3-9ceb1cc321b9,live.c40cities.org,989.5934
good city live,clueweb12-1713wb-79-26052,1d9e4ba6-d276-5fb3-a1c1-3748a469bfbb,live.c40cities.org,987.7434
good city live,clueweb12-1713wb-89-25995,6155ce99-c04c-5eb0-83ce-10ce47cca494,live.c40cities.org,982.25964
good city live,clueweb12-0711wb-77-19314,e1b4174d-0a98-5173-bee6-0d9f84b2cf06,live.c40cities.org,980.4527
good city live,clueweb12-1713wb-83-02978,ffdeb77d-37e5-508d-ac6f-3177fa3b68db,live.c40cities.org,977.82025
good city live,clueweb12-0711wb-77-19315,bdd3cf09-f317-5e09-ba22-e3a8887f24f9,live.c40cities.org,977.4872
good city live,clueweb12-0711wb-77-19312,265138a6-cf17-560c-a06b-a00725de6651,live.c40cities.org,976.71594
good city live,clueweb12-1713wb-83-02980,0ec4a191-04f9-5b7a-b125-7e01c509a04e,live.c40cities.org,975.2854
good city live,clueweb12-1713wb-89-25994,5bb760ed-1dd1-57fe-9ace-38de1dd412a3,live.c40cities.org,972.5936
good city live,clueweb12-0711wb-31-24542,61e42365-bf01-513e-886d-c4c74e0cc6c7,live.c40cities.org,972.0483
good city live,clueweb12-0711wb-77-19313,27fbb901-3196-58ac-8941-1fc2eb114b63,live.c40cities.org,971.18616
good city live,clueweb12-1700tw-65-18680,092ba7d1-960f-5f84-9882-5d85579a6761,www.giltcity.com,1022.9976
good city live,clueweb12-0203wb-91-06556,9d66a269-f06d-5cb4-9f07-47d91f76a653,www.nevadacitychamber.com,1001.95795
good city live,clueweb12-0818wb-58-03754,8241adfe-27b5-5f44-8f9f-b3b1495ac8f6,www.religion-online.org,996.6796
good city live,clueweb12-1004wb-84-12681,5257c76c-dcdc-5bb6-a142-8e884081898e,www.gosford.nsw.gov.au,991.44104
good city live,clueweb12-0612wb-50-21750,b4ea810b-1aa2-5c7f-87f3-ce14c5063e72,www.ryde.nsw.gov.au,988.9713
good city live,clueweb12-0703wb-24-00451,f8dc9e27-34c6-57d9-8ec5-a2fd2ea37093,www.ryde.nsw.gov.au,988.66797
good city live,clueweb12-0502wb-67-12513,862c77ee-3e6c-53fe-95c7-5dfbd54be5e6,www.ceosforcities.org,987.7973
good city live,clueweb12-0104wb-57-28692,7d32f911-62df-56fc-bc1e-d6fd038e0c97,www.ceosforcities.org,939.67395
good city live,clueweb12-0110wb-25-28813,3e1bb883-7ffc-5ca8-a271-c7ac0824617d,www.city-journal.org,981.03296
good city live,clueweb12-0411wb-73-22406,58ca6068-8cc9-5f9e-88ff-272847386ff2,www.citybeach.com,978.58435
good city live,clueweb12-0600tw-18-21894,3420e101-d93f-5449-a726-889909f71f9e,www.telegraph.co.uk,973.2695
good city live,clueweb12-1100tw-88-13630,8f9d5b3b-ac49-5dd0-92b7-c5336f83624d,www.telegraph.co.uk,952.85645
good city live,clueweb12-0104wb-41-04709,4ea9268f-0fb0-5cf1-9980-3b69abbc0d3f,www.bellapamella.com,970.1243
good city live,clueweb12-1800tw-09-15566,8294f053-e514-5edc-a7c3-985303427702,www.liveoakconstruction.com,968.086
good city live,clueweb12-0808wb-78-08455,a0f4f094-135f-5f10-ae96-291a212234ae,futureshack.aiaseattle.org,964.3035
good city live,clueweb12-1200tw-87-03895,d8be68b8-c269-5a70-a68d-f240e29228e1,blaremagazine.com,963.85767
good city live,clueweb12-1015wb-91-19450,4fcd9a09-db6c-5176-95da-a7e6ba5340fe,www.greenpages.org,958.6878
good city live,clueweb12-0917wb-91-09977,9920416f-a412-56c0-a056-035a5f838c4a,www.gigcity.ca,954.89514
good city live,clueweb12-0408wb-90-04824,6d89044b-62b5-51ba-b9b5-711dbef1b2cd,www.alterthepress.com,948.05096
good city live,clueweb12-0200tw-15-04540,b033fe1a-18d3-59dd-a7af-ba2c7d0aab74,www.edmonton.ca,945.3129
good city live,clueweb12-1501wb-95-25798,08fce7dd-db51-57cb-81c4-2a657a244f72,www.artplaceamerica.org,939.4684
good city live,clueweb12-1504wb-18-22535,a29ac606-27a5-5944-859a-d71484b374d3,www.artplaceamerica.org,938.8347
good city live,clueweb12-1502wb-18-22041,76dd7800-e486-5ffc-875e-3a1de718370b,www.artplaceamerica.org,936.93823
good city live,clueweb12-0908wb-85-21770,86a5067f-246b-5b27-974f-8925786034d2,www.greatcity.org,930.80646
long river U.S.,clueweb12-1302wb-10-28601,8dfee2a6-06ff-534b-860d-1c784c9245e0,nativeauthors.com,1234.597
long river U.S.,clueweb12-1711wb-99-06949,3e77c39a-fc13-5d94-82a9-ff24348672bc,bruderheim-rea.ca,1159.4843
long river U.S.,clueweb12-1201wb-82-00313,9b9fa2df-1734-58f6-81a6-65337891fb34,www.aaltci.org,1103.0505
long river U.S.,clueweb12-0806wb-16-04551,62919d64-ac1e-5ae9-a013-63e54cbf545b,www.lewis-clark.org,1084.2786
long river U.S.,clueweb12-0300tw-30-22771,1caa155c-5d35-5dc6-a4bc-e4b66d1020b8,longriverreview.com,1059.126
long river U.S.,clueweb12-1600tw-46-13441,8d1e057e-49a3-5c7f-9db2-7df3bf66f950,longriverreview.com,1049.9958
long river U.S.,clueweb12-1600tw-46-13442,977b393f-9df2-51d3-9b1f-ad2afd98c01c,longriverreview.com,811.3253
long river U.S.,clueweb12-0011wb-53-30674,2e72bcd6-e48e-5bbf-91dc-4ca09ce691b8,treaty.indigenousnative.org,1056.9248
long river U.S.,clueweb12-1714wb-32-10316,0f076571-75fd-5065-a82e-2b9ff5ef247f,boatingtimesli.com,1018.296
long river U.S.,clueweb12-0600wb-97-00226,c82c36f0-3318-5c53-bdba-de6945b56067,www.organiclandcare.net,991.6497
long river U.S.,clueweb12-1000tw-16-06231,e8509aaf-5e2d-5767-8dcb-de4a256d09f3,www.geotimes.org,973.0939
long river U.S.,clueweb12-0002wb-58-32400,2cdc2624-8639-5642-bb65-b5a9fc5cbb2a,geography.about.com,971.5998
long river U.S.,clueweb12-1303wb-14-27613,7a948315-4db6-5a2c-9d44-edbb003d65d1,santaclarariverparkway.org,967.82306
long river U.S.,clueweb12-1303wb-43-11012,3a9d7b65-a68b-54d4-84de-cda8eb7ec1a6,santaclarariverparkway.org,967.42236
long river U.S.,clueweb12-1116wb-68-01470,049bea78-c3c3-5484-a2ad-ce855d784cb5,inmap.indiana.edu,967.769
long river U.S.,clueweb12-1309wb-23-15655,1118b5f6-e99d-5624-82c3-cd9a35f9c4d8,www.iaglr.org,965.2512
long river U.S.,clueweb12-0002wb-30-00359,651ec172-a37f-565d-8c38-00bb29d8eef4,iaglr.org,964.75464
long river U.S.,clueweb12-0207wb-56-00468,eb54abb4-79c1-54d1-9ba5-002092ba481e,www.recorderonline.com,963.47235
long river U.S.,clueweb12-0207wb-56-00461,218d77ec-66b1-5f00-8d38-d43376213482,www.recorderonline.com,963.4381
long river U.S.,clueweb12-1608wb-53-27825,bcb54286-9960-52b7-b563-7bd040a9f6d1,www.northforkaudubon.org,959.33594
long river U.S.,clueweb12-1607wb-55-19447,759bef19-4873-513c-83b4-40f1ca2b09c6,www.northforkaudubon.org,957.3093
long river U.S.,clueweb12-0007wb-10-08482,c87552af-b3b6-5747-b6eb-35c68bf0563b,news.nationalgeographic.com,957.8837
long river U.S.,clueweb12-0912wb-09-15116,bcc81ada-db84-5d60-b6dd-bb37bf31dade,www.3rivers.net,957.46185
long river U.S.,clueweb12-1100wb-78-12166,c2785ea9-efe5-5749-8008-b2e5d135fb58,www.hudsonwatch.net,935.46295
long river U.S.,clueweb12-0305wb-45-13540,cd7125f6-87c6-5769-81c2-23583c90c838,www.truckeeriverinfo.org,933.0894
long river U.S.,clueweb12-0700tw-47-00412,fe2488d1-c5e7-5fa4-9d34-bc9a14cad9a3,spendlessforprescription.us,930.76337
long river U.S.,clueweb12-1802wb-77-14123,7d6b09d1-ce6b-5ed1-a73e-c3ec4c43bbdf,premierrivercruises.com,928.0637
long river U.S.,clueweb12-1802wb-92-09295,9aa94bbf-203b-52d5-934b-b9f8282d54d9,premierrivercruises.com,807.9490400000002
long river U.S.,clueweb12-1804wb-14-30924,154501f3-37dc-54b2-9e61-b2403f2bc911,premierrivercruises.com,807.5976
long river U.S.,clueweb12-1804wb-14-30923,d1f3d2dd-98fb-5c89-8e38-273bdaa894f0,premierrivercruises.com,807.5702
long river U.S.,clueweb12-1804wb-14-30927,d582fef7-5ba6-5f29-b944-2fb3e5bd52d4,premierrivercruises.com,807.5288
long river U.S.,clueweb12-1804wb-14-30926,ee26b9cd-9509-55a8-bdc4-f6fde1dd960c,premierrivercruises.com,807.4823
long river U.S.,clueweb12-1804wb-14-30928,5fbe7049-c0e6-538d-9854-6c9940af9ee6,premierrivercruises.com,807.4398
long river U.S.,clueweb12-1804wb-14-30925,0b82b05a-5613-5d0a-b1d5-10caecd7a2ae,premierrivercruises.com,807.4398
long river U.S.,clueweb12-1804wb-23-10040,522ed36f-72e9-5a95-9cee-604622c0c686,premierrivercruises.com,807.0843
long river U.S.,clueweb12-1804wb-23-10041,43e58db5-7468-59db-ab04-ac7732e7e3f6,premierrivercruises.com,807.0616
long river U.S.,clueweb12-0204wb-42-30615,684f1519-281c-554c-bf07-3ef12aa5b5d0,www.midwestweekends.com,922.28253
long river U.S.,clueweb12-0013wb-31-13418,f58441dc-6f72-5c9d-9c0d-7ff2ceaddfbd,www2.mvr.usace.army.mil,921.7044
long river U.S.,clueweb12-1610wb-97-03665,933a80a0-cc8c-5359-93d6-a4c3bcac4c15,www.myvetonline.com,920.13745
long river U.S.,clueweb12-0710wb-70-31590,118083e0-52be-5277-bf36-38c27864584e,lancasteronline.com,916.3994
long river U.S.,clueweb12-1302wb-26-07561,167f1e72-24eb-5fa8-a125-33cbd49cb241,www.lrp.usace.army.mil,914.6066
long river U.S.,clueweb12-1704wb-37-07473,98fe6991-a875-5f73-a705-c69cb6da91c2,pacificrivers.org,914.5181
long river U.S.,clueweb12-0112wb-63-04728,239de0f6-459a-5f13-b80e-ee4fd38d6563,www.farmersalmanac.com,910.4137
long river U.S.,clueweb12-0608wb-74-26108,43516204-df9e-5e64-80c0-83363090456f,www.rdmag.com,900.8712
long river U.S.,clueweb12-0804wb-04-04502,beec005a-390e-5d25-92e5-d1b015339bd7,www.columbian.com,899.1593
long river U.S.,clueweb12-1409wb-72-20564,010737f7-3687-5cd3-a482-01bb657f4dc8,www.americanrivers.org,897.51215
long river U.S.,clueweb12-0901wb-54-01863,7e0b0bb2-23a6-5b00-a65c-e5137618f772,www.americanrivers.org,895.5033599999998
long river U.S.,clueweb12-1408wb-98-05601,c513f20f-756b-5792-8a12-b6629a5c4f17,www.americanrivers.org,873.5409
long river U.S.,clueweb12-1409wb-60-00381,3dcc8dc9-77fd-572e-a3bf-719054d80a38,www.americanrivers.org,867.6578400000002
long river U.S.,clueweb12-1410wb-37-20979,23afd02a-c726-5353-8099-9f2839ac5fdf,www.americanrivers.org,861.7951
long river U.S.,clueweb12-0901wb-49-22139,1f68036f-5ba7-502f-90ad-81c685932786,www.americanrivers.org,853.7864400000002
long river U.S.,clueweb12-1409wb-20-07788,df27ebf9-3056-5322-80a4-c04e882681d8,www.americanrivers.org,848.2933
long river U.S.,clueweb12-0901wb-70-10082,66d09869-7fdd-5ad6-8d3d-b373e5c4f5bb,www.americanrivers.org,815.9923
long river U.S.,clueweb12-0012wb-37-05438,3f27ef9a-a02d-5793-8ded-84139556e9d3,sourcetosea.net,890.4709
long river U.S.,clueweb12-0009wb-95-18919,90eb8319-bca7-5f66-8a6b-22fe894c1ad0,sourcetosea.net,889.3756
long river U.S.,clueweb12-0601wb-32-11744,91873c9d-b9dc-5ce1-bf3a-2e3490321ebc,www.saj.usace.army.mil,877.8954
long river U.S.,clueweb12-0601wb-44-19612,d795bd7b-4655-594a-be40-5adb58d7734c,www.saj.usace.army.mil,877.2398
long river U.S.,clueweb12-1808wb-76-02431,fc2e198a-df14-5df8-9c1e-93523db07783,www.campbellrivermirror.com,868.2937599999998
long river U.S.,clueweb12-0409wb-51-27133,69bd99be-360f-555c-9ad2-85eb04916821,usack.org,858.2165
long river U.S.,clueweb12-0409wb-90-18300,bf514c93-04e5-5369-b84e-bf3bc88fb8ba,usack.org,844.32666
long river U.S.,clueweb12-0706wb-54-01940,df55d416-110e-5dd0-b349-0d835798d39c,www.users.drew.edu,857.36914
long river U.S.,clueweb12-0305wb-86-33826,c90ae307-7f81-5385-b258-199b4a085b8f,www.users.drew.edu,855.8927
long river U.S.,clueweb12-1509wb-06-07207,f74ea277-a4ae-5983-b8be-32200a7d12c4,www.tworiverstribune.com,854.2822
long river U.S.,clueweb12-1309wb-02-08561,93f31112-a984-5ffd-a6d8-b1feb1ab4440,riverlife.umn.edu,847.6831
long river U.S.,clueweb12-1406wb-39-10728,a3e0412e-e7f6-541d-9a9e-4323e8fd42cc,riverlife.umn.edu,841.6764
long river U.S.,clueweb12-1405wb-88-05288,8694510c-594d-53f1-bd7a-1c38e44ee5af,riverlife.umn.edu,838.65247
long river U.S.,clueweb12-1309wb-69-14473,0d267b71-0177-58e3-901f-d60d401cbda1,riverlife.umn.edu,831.0673
long river U.S.,clueweb12-1209wb-87-32132,d85f32cb-a175-5e60-990a-dfb6b4f76e05,www.restigouchelodge.com,847.18036
long river U.S.,clueweb12-1400wb-62-02895,2556ceb1-d881-587e-93f4-ec9a272ac806,www.ohiodnr.com,840.87
long river U.S.,clueweb12-1503wb-00-26849,d01a2b72-cf9a-52d7-9ed4-e312ff2bf506,www.panama-rafting.com,838.7232
long river U.S.,clueweb12-0405wb-63-14446,ecb9376d-24eb-5aa4-ac13-99a59447ad35,traveler.nationalgeographic.com,836.90454
long river U.S.,clueweb12-0406wb-85-09970,dba67be3-ddb4-5095-afe1-2a59457a929e,traveler.nationalgeographic.com,836.5312
long river U.S.,clueweb12-1504wb-87-26157,826c2103-b0da-5b76-8216-6ed4bfdf6dd0,connecticutwatertrails.com,835.46985
long river U.S.,clueweb12-1506wb-69-19354,9c3b24a5-25e1-5ea6-bfc5-3894aa9dd35d,connecticutwatertrails.com,834.6817
long river U.S.,clueweb12-1504wb-19-05206,cd836154-5ad2-5eee-b6ae-b70d71d81c1d,connecticutwatertrails.com,812.9927
long river U.S.,clueweb12-0302wb-08-03192,816fc42a-ae39-552f-afea-e7fe9aff19ef,www.rivernetwork.org,833.6073
long river U.S.,clueweb12-0603wb-49-01314,9e9b31bd-a89e-5d02-a16f-96ec3563a80f,www.rivernetwork.org,823.9239
long river U.S.,clueweb12-0302wb-23-22520,d5b29ddc-7391-5c76-a17c-fba5c3b28d0f,www.rivernetwork.org,813.1636
long river U.S.,clueweb12-0304wb-79-11662,4aeb9040-821b-5895-bca8-1384003275cc,www.rivernetwork.org,810.75745
long river U.S.,clueweb12-0715wb-05-24353,57e3a73b-662e-5afa-bb4b-dbb8affb24ef,irgnews.com,830.82886
long river U.S.,clueweb12-0919wb-14-05224,eaacbe12-a191-5276-bf7e-ec6c9c3f4cc9,blog.islandpress.org,827.74646
long river U.S.,clueweb12-1501wb-35-00289,a4c197ba-b3f9-5c22-ab0c-96d25b9c8db3,www.wolfriver.org,827.3693
long river U.S.,clueweb12-1209wb-66-23114,cbe462e7-c6cb-5051-b55f-4a9f320687d6,www.amrivers.org,826.9933
long river U.S.,clueweb12-1209wb-28-14634,558544cb-9571-5a48-b80c-3e1cd579e967,www.amrivers.org,823.5351
long river U.S.,clueweb12-1209wb-66-23116,0b54ac24-f825-5b97-becc-d65f3e315e26,www.amrivers.org,808.1439
long river U.S.,clueweb12-0510wb-18-27182,fef0fd66-2eb0-57c9-a859-5e5ca8517a8a,www.loc.gov,823.8288
long river U.S.,clueweb12-1303wb-43-23783,735d299b-d5ce-58a5-be00-dae710691841,idahorivers.org,823.7978
long river U.S.,clueweb12-0707wb-37-11501,0631b8ba-67be-5a94-be2a-4fb6e216638d,www.unitedsoybean.org,822.0047599999998
long river U.S.,clueweb12-0311wb-91-11086,91788168-350a-58f4-990c-399c987f5f4b,columbiagorge.citysearch.com,820.08594
long river U.S.,clueweb12-0709wb-52-21345,e287f601-d91f-548a-8e24-dc461e781916,ecosystems.usgs.gov,819.1568599999998
long river U.S.,clueweb12-1811wb-97-26545,52ee1741-81ff-5604-8994-14013aea9f7f,wildernet.com,816.5551
long river U.S.,clueweb12-1100tw-30-13167,bb99b221-4717-5502-bfa1-d8658736d05b,www.masshightech.com,816.39813
long river U.S.,clueweb12-1110wb-41-27227,7f7fd74b-a12e-5bf4-b2a6-3479d84f2968,www.d9.uscgnews.com,813.7568
long river U.S.,clueweb12-1211wb-99-01306,c7017be1-0bc7-5df6-a3be-a853d9f29f5f,www.devonenergy.com,813.6706
long river U.S.,clueweb12-1217wb-91-10404,20de4916-c429-5d59-90d4-cb9dc316f939,www.dvn.com,813.6706
long river U.S.,clueweb12-0410wb-07-04877,b3d4da3b-b5c9-5c63-8a2a-cad4545bd3f6,www.chesapeakebay.net,810.9366
